order_id,customer_id,order_date,product_id,product_name,category,price,quantity,payment_method,country,city,is_fraud,total_amount,log_amount,order_count,avg_spend_customer,std_spend_customer,day_of_week,is_weekend,rule_duplicate,rule_price_spike,rule_quantity,rule_payment,rule_geo,rule_known_fraud,rule_score,iso_score,cluster,kmeans_distance,prophet_score,autoencoder_score,iso_n,kmeans_n,prophet_n,ae_n,rule_n,final_score,is_anomaly
13190,C189,2026-03-01,P410,Desk Lamp,2,46.3,1.0,6,3,1,0,46.3,3.856510295497887,44,258.8699385257898,819.0087298497457,6,1,0,0,0,0,0,0,0,-1,3,3.1946373360231983,8977.579185551316,1.0685157,0.0,0.19960228537823546,0.10313636043109428,0.019152077,0.0,0.05826372277067947,False
7067,C121,2026-03-01,P888,Headphones,1,198.7,4.0,1,1,3,0,794.8,6.6793478979928285,15,463.75333333333333,371.6404846212584,6,1,0,0,0,0,0,0,0,-1,3,1.9264553454260294,8977.579185551316,0.59075344,0.0,0.04394571420080904,0.10313636043109428,0.008623893,0.0,0.02555318091073313,False
5366,C076,2026-03-01,P410,Desk Lamp,2,46.0,2.0,1,3,1,0,92.0,4.532599493153256,8,91.175,2.233351101564001,6,1,0,0,0,0,0,0,0,-1,3,1.9743177263147311,8977.579185551316,0.72474855,0.0,0.049820339572215835,0.10313636043109428,0.011576668,0.0,0.027171022279574325,False
11773,C032,2026-03-01,P410,Desk Lamp,2,44.8,3.0,7,1,3,0,134.39999999999998,4.9082333604781745,7,398.9290170018203,698.295805593038,6,1,0,0,0,0,0,0,0,-1,3,2.0529167403552884,8977.579185551316,0.7775306,0.0,0.059467577203873495,0.10313636043109428,0.012739798,0.0,0.02927493923683677,False
6648,C035,2026-03-01,P101,Wireless Mouse,1,25.6,5.0,0,0,2,0,128.0,4.859812404361672,8,131.25,2.890872334978293,6,1,0,0,0,0,0,0,0,-1,3,2.3579840567785832,8977.579185551316,0.8423633,0.0,0.09691151885012626,0.10313636043109428,0.01416848,0.0,0.036978029896365186,False
11987,C118,2026-03-01,P777,Smartphone,1,683.0,5.0,7,1,3,1,3415.0,8.13622555490846,22,1699.873253556797,1682.2243394337322,6,1,0,0,0,0,1,1,4,-1,2,3.2137486783014078,8977.579185551316,1.2824222,0.0,0.20194801022820236,0.10313636043109428,0.023865817,0.4999999999375,0.1594399287581435,False
4580,C158,2026-03-01,P205,Running Shoes,4,78.3,4.0,7,14,4,0,313.2,5.750029725821521,22,321.17727272727274,238.78954059374064,6,1,0,0,0,0,0,0,0,-1,3,2.956410481498128,8977.579185551316,1.1286948,0.0,0.17036233747431132,0.10313636043109428,0.02047821,0.0,0.05261465321445354,False
13770,C005,2026-03-01,P101,Wireless Mouse,1,25.4,3.0,6,1,3,0,76.19999999999999,4.3463994570307305,14,139.65,64.82532446743087,6,1,0,0,0,0,0,0,0,-1,3,1.8323444105597897,8977.579185551316,0.6678491,0.0,0.03239454446318883,0.10313636043109428,0.010322808,0.0,0.023497784293639832,False
8189,C004,2026-03-01,P205,Running Shoes,4,79.4,4.0,1,1,3,0,317.6,5.763936397475948,22,244.95909090909092,157.06370760539573,6,1,0,0,0,0,0,0,0,-1,3,2.4208548505549397,8977.579185551316,0.90796226,0.0,0.10462827579746511,0.10313636043109428,0.015614049,0.0,0.03873821669709845,False
9481,C023,2026-03-01,P205,Running Shoes,4,76.3,2.0,7,14,4,0,152.6,5.034351820713572,36,2766.343595864568,8332.135469781308,6,1,0,0,0,0,1,0,1,1,1,4.82176643236332,8977.579185551316,2.178123,0.9999999995,0.39931599987442123,0.10313636043109428,0.043603882,0.124999999984375,0.42687423640172273,True
4811,C150,2026-03-01,P410,Desk Lamp,2,201.3492572538099,6.549108395217605,2,7,8,0,1318.6581110517557,7.185127975253395,15,497.66008678382826,419.63298678417544,6,1,0,1,0,1,1,0,4,-1,3,2.5277803565170074,8977.579185551316,0.8107115,0.0,0.11775230511886374,0.10313636043109428,0.013470988,0.4999999999375,0.14104156329090295,False
8888,C156,2026-03-01,P101,Wireless Mouse,1,25.5,5.0,1,0,2,0,127.5,4.855928904335275,7,129.14285714285714,3.2623392133340676,6,1,0,0,0,0,0,0,0,-1,3,2.2744033664524452,8977.579185551316,0.822731,0.0,0.08665283061037073,0.10313636043109428,0.013735856,0.0,0.03486139862273744,False
7284,C153,2026-03-01,P101,Wireless Mouse,1,120.44179315182237,6.549108395217605,3,12,9,0,788.7863586656621,6.671762476818939,23,167.8090829387343,209.17939079714637,6,1,0,0,0,1,1,0,2,-1,3,2.6330783033252105,8977.579185551316,0.81397843,0.0,0.13067656794053492,0.10313636043109428,0.01354298,0.24999999996875,0.0936372147795705,False
10639,C116,2026-03-01,P101,Wireless Mouse,1,26.0,5.0,7,4,14,0,130.0,4.875197323201151,53,743.3830188679245,743.453164873176,6,1,0,0,0,0,1,0,1,-1,3,3.85336713852051,8977.579185551316,1.4133308,0.0,0.2804547364849037,0.10313636043109428,0.026750578,0.124999999984375,0.10057398837310563,False
5673,C051,2026-03-01,P309,Coffee Maker,3,122.9,5.0,7,4,14,0,614.5,6.4224349456245085,8,603.1875,15.113705936760086,6,1,0,0,0,0,0,0,0,-1,3,2.7469551522490288,8977.579185551316,1.0096473,0.0,0.14465380462375305,0.10313636043109428,0.017854825,0.0,0.04707943887501055,False
13311,C116,2026-03-01,P888,Headphones,1,208.0,5.0,7,4,14,0,1040.0,6.947937068614969,53,743.3830188679245,743.453164873176,6,1,0,0,0,0,1,0,1,-1,3,4.078844554661182,8977.579185551316,1.4553397,0.0,0.3081298191896155,0.10313636043109428,0.027676303,0.124999999984375,0.10624786371293929,False
6213,C011,2026-03-01,P101,Wireless Mouse,1,25.4,4.0,6,5,0,0,101.6,4.630837932736669,8,102.1,3.226674537574026,6,1,0,0,0,0,0,0,0,-1,3,2.089995057737067,8977.579185551316,0.7580332,0.0,0.0640185673547101,0.10313636043109428,0.0123101445,0.0,0.030120689279179408,False
10409,C106,2026-03-01,P888,Headphones,1,194.4,1.0,0,15,15,0,194.4,5.275048739608683,7,195.82857142857142,4.801289509327778,6,1,0,0,0,0,0,0,0,-1,3,3.1876057714164405,8977.579185551316,1.1221781,0.0,0.19873923161716991,0.10313636043109428,0.020334605,0.0,0.05826849125036634,False
13584,C158,2026-03-01,P888,Headphones,1,200.5,3.0,0,5,0,0,601.5,6.40108766536481,22,321.17727272727274,238.78954059374064,6,1,0,0,0,0,1,0,1,-1,3,1.9584613600125422,8977.579185551316,0.51270527,0.0,0.047874130251919625,0.10313636043109428,0.006903989,0.124999999984375,0.05108087845143601,False
12333,C067,2026-03-01,P101,Wireless Mouse,1,26.3,4.0,1,2,13,0,105.2,4.665324108807838,15,114.0,8.138708216207988,6,1,0,0,0,0,1,0,1,-1,3,1.8617396723675237,8977.579185551316,0.67962754,0.0,0.03600251689599405,0.10313636043109428,0.010582362,0.124999999984375,0.049258311902400424,False
10060,C171,2026-03-01,P309,Coffee Maker,3,124.8,4.0,6,5,0,0,499.2,6.215008018443519,7,484.40000000000003,12.376321478263778,6,1,0,0,0,0,0,0,0,-1,3,2.3383843403098705,8977.579185551316,0.8721887,0.0,0.0945058509852696,0.10313636043109428,0.014825727,0.0,0.036595483337174925,False
6411,C012,2026-03-01,P777,Smartphone,1,724.0,1.0,6,4,14,1,724.0,6.586171654854675,23,323.6391304347826,294.4260745912452,6,1,0,0,0,0,0,1,3,-1,3,3.199399386937635,8977.579185551316,1.0698514,0.0,0.20018677918323302,0.10313636043109428,0.01918151,0.374999999953125,0.13338503645696895,False
6795,C070,2026-03-01,P410,Desk Lamp,2,44.6,3.0,7,3,1,0,133.8,4.9037921984782065,15,389.64666666666665,285.19739246119815,6,1,0,0,0,0,0,0,0,-1,3,1.7580617259361806,8977.579185551316,0.6589781,0.0,0.023277092810275457,0.10313636043109428,0.010127323,0.0,0.02164497115538007,False
8710,C130,2026-03-01,P512,Backpack,0,39.3,5.0,1,15,15,0,196.5,5.285738584341177,14,216.42857142857142,15.516563287781745,6,1,0,0,0,0,1,0,1,-1,3,3.1041155906130014,8977.579185551316,1.0307653,0.0,0.18849165251006778,0.10313636043109428,0.018320192,0.124999999984375,0.08091681340442236,False
5898,C057,2026-03-01,P309,Coffee Maker,3,121.4,1.0,6,14,4,0,121.4,4.807294370078226,22,1017.6,1263.5534910568308,6,1,0,0,0,0,0,0,0,-1,3,2.6657888091714046,8977.579185551316,0.8674707,0.0,0.1346914532008911,0.10313636043109428,0.014721758,0.0,0.04461700855095664,False
9647,C081,2026-03-01,P101,Wireless Mouse,1,26.2,4.0,7,1,3,0,104.8,4.661550519424199,28,279.32142857142856,211.3027867112918,6,1,0,0,0,0,1,0,1,-1,3,2.0525572357829733,8977.579185551316,0.6732566,0.0,0.05942345163714564,0.10313636043109428,0.010441969,0.124999999984375,0.05392143978457354,False
5092,C094,2026-03-01,P777,Smartphone,1,721.7,2.0,1,3,1,0,1443.4,7.275449289403303,23,1519.403493395519,3156.1622366539254,6,1,0,0,0,0,0,0,0,-1,2,3.249333522301613,8977.579185551316,0.98293185,0.0,0.2063156915578728,0.10313636043109428,0.017266113,0.0,0.05932350941946268,False
10825,C074,2026-03-01,P512,Backpack,0,38.9,2.0,0,5,0,0,77.8,4.366912996863833,15,92.96000000000001,13.403453712702985,6,1,0,0,0,0,1,0,1,-1,3,2.451945149073326,8977.579185551316,0.71834373,0.0,0.10844429692072348,0.10313636043109428,0.011435531,0.124999999984375,0.06387464315421534,False
12698,C180,2026-03-01,P888,Headphones,1,201.7,3.0,1,3,1,0,605.0999999999999,6.40704498895724,7,600.2571428571428,16.60008605829672,6,1,0,0,0,0,0,0,0,-1,3,2.09958824484217,8977.579185551316,0.6732426,0.0,0.06519603448680573,0.10313636043109428,0.010441662,0.0,0.030075910257163115,False
11440,C108,2026-03-01,P888,Headphones,1,200.4,1.0,1,0,2,0,200.4,5.305292980284462,21,421.00476190476195,433.0833100873208,6,1,0,0,0,0,0,0,0,-1,3,2.042102723002022,8977.579185551316,0.5846991,0.0,0.05814026545024263,0.10313636043109428,0.008490477,0.0,0.028372078668305864,False
7654,C054,2026-03-01,P410,Desk Lamp,2,44.1,4.0,0,4,14,0,176.4,5.17840706987548,14,151.14285714285714,31.363224772524084,6,1,0,0,0,0,0,0,0,-1,3,1.90095040115842,8977.579185551316,0.7103995,0.0,0.040815239077993254,0.10313636043109428,0.0112604685,0.0,0.02532257225031108,False
8365,C071,2026-03-01,P512,Backpack,0,42.0,2.0,6,4,14,0,84.0,4.442651256490317,22,176.50231710536676,407.9570440331701,6,1,0,0,0,0,1,0,1,-1,3,2.4386433283549787,8977.579185551316,0.8189671,0.0,0.10681163235145308,0.10313636043109428,0.013652912,0.124999999984375,0.06388071742955462,False
11460,C094,2026-03-02,P101,Wireless Mouse,1,26.4,5.0,0,3,1,0,132.0,4.890349128221754,23,1519.403493395519,3156.1622366539254,0,0,0,0,0,0,0,0,0,-1,0,2.6491025828522234,4629.871332268831,0.59416795,0.0,0.13264338691861308,0.050788801993132335,0.008699137,0.0,0.03545186827046609,False
6509,C087,2026-03-02,P205,Running Shoes,4,76.4,5.0,6,1,3,0,382.0,5.948034989180646,8,400.4375,12.929582636065907,0,0,0,0,0,0,0,0,0,-1,0,3.0651319824570336,4629.871332268831,0.6929955,0.0,0.18370680709933543,0.050788801993132335,0.010876944,0.0,0.045991223478543966,False
5952,C190,2026-03-02,P888,Headphones,1,196.2,5.0,7,5,0,0,981.0,6.889591308354466,23,433.83478260869566,421.355603012139,0,0,0,0,0,0,1,0,1,-1,2,2.6729198475183495,4629.871332268831,0.3621574,0.0,0.1355667163620542,0.050788801993132335,0.0035864485,0.124999999984375,0.060269630877611426,False
4857,C178,2026-03-02,P101,Wireless Mouse,1,25.6,5.0,0,1,3,0,128.0,4.859812404361672,37,1486.0330771932117,5156.92713126008,0,0,0,0,0,0,1,0,1,-1,0,3.445534666617488,4629.871332268831,0.88243294,0.0,0.23039740665218328,0.050788801993132335,0.015051474,0.124999999984375,0.08095552289205946,False
10423,C048,2026-03-02,P888,Headphones,1,194.4,2.0,1,4,14,0,388.8,5.96563378707346,35,309.69906281204516,582.032225815382,0,0,0,0,0,0,0,0,0,-1,0,2.5934398672147716,4629.871332268831,0.50355196,0.0,0.12581134899125695,0.050788801993132335,0.0067022825,0.0,0.033785932560252654,False
12008,C148,2026-03-02,P101,Wireless Mouse,1,25.4,1.0,0,4,14,0,25.4,3.2733640101522705,42,1288.4763177024704,3434.036763501072,0,0,0,0,0,0,1,0,1,-1,0,3.7368431439957526,4629.871332268831,1.0958879,0.0,0.26615258933086616,0.050788801993132335,0.019755263,0.124999999984375,0.0888121277805102,False
13830,C085,2026-03-02,P777,Smartphone,1,685.5,1.0,7,5,0,0,685.5,6.531606225208026,7,702.7285714285715,16.899380095703155,0,0,0,0,0,0,0,0,0,-1,2,3.132879164539606,4629.871332268831,0.9288405,0.0,0.1920220916153538,0.050788801993132335,0.016074132,0.0,0.048433858494744755,False
4342,C117,2026-03-02,P410,Desk Lamp,2,44.4,1.0,1,4,14,0,44.4,3.8155121050473024,22,195.8,119.97040508074521,0,0,0,0,0,0,0,0,0,-1,0,2.3889482560854156,4629.871332268831,0.6447249,0.0,0.10071206256474438,0.050788801993132335,0.009813232,0.0,0.029232717710590234,False
8472,C065,2026-03-02,P101,Wireless Mouse,1,25.9,5.0,7,0,2,0,129.5,4.871373226762748,7,129.92857142857142,3.690399384761438,0,0,0,0,0,0,0,0,0,-1,0,2.694481904483522,4629.871332268831,0.58154404,0.0,0.13821324176583372,0.050788801993132335,0.008420951,0.0,0.03652411133195457,False
8728,C141,2026-03-02,P777,Smartphone,1,715.0,2.0,7,2,13,0,1430.0,7.266128779556451,14,1411.957142857143,48.161215073569686,0,0,0,0,0,0,0,0,0,-1,2,2.6477463007189335,4629.871332268831,0.83187973,0.0,0.13247691694192015,0.050788801993132335,0.013937461,0.0,0.03620432286584273,False
5146,C049,2026-03-02,P777,Smartphone,1,709.1,3.0,7,1,3,0,2127.3,7.663078817968758,38,1667.8146182222074,5056.577394723813,0,0,0,0,0,0,1,0,1,-1,2,3.204727701204694,4629.871332268831,1.294831,0.0,0.2008407761135755,0.050788801993132335,0.024139263,0.124999999984375,0.07640736502206877,False
5684,C124,2026-03-02,P410,Desk Lamp,2,46.0,4.0,7,3,1,0,184.0,5.220355825078325,15,380.11333333333334,220.44551275822806,0,0,0,0,0,0,0,0,0,-1,0,2.015558518773687,4629.871332268831,0.37984282,0.0,0.05488223163060892,0.050788801993132335,0.0039761723,0.0,0.019191192470379377,False
7344,C167,2026-03-02,P309,Coffee Maker,3,114.3,4.0,0,15,15,0,457.2,6.127305770019395,15,887.64,455.4760912652669,0,0,0,0,0,0,0,0,0,-1,0,3.2275092953629336,4629.871332268831,0.696246,0.0,0.20363698742939576,0.050788801993132335,0.010948575,0.0,0.04998800409668405,False
9772,C046,2026-03-02,P205,Running Shoes,4,78.3,5.0,1,3,1,0,391.5,5.972536537222463,22,244.5090909090909,128.01224981967977,0,0,0,0,0,0,0,0,0,-1,0,2.8045888742079095,4629.871332268831,0.7023167,0.0,0.15172776373279873,0.050788801993132335,0.01108235,0.0,0.03962622563355731,False
13191,C001,2026-03-02,P888,Headphones,1,200.8,2.0,6,14,4,0,401.6,5.9979435132056915,30,304.63666666666666,258.0000019825359,0,0,0,0,0,0,1,0,1,-1,0,2.6632141141514842,4629.871332268831,0.5832096,0.0,0.1343754353094529,0.050788801993132335,0.008457653,0.124999999984375,0.06076205543453792,False
7484,C147,2026-03-02,P777,Smartphone,1,716.4,5.0,0,4,14,0,3582.0,8.183955717304954,14,1794.3857142857144,1768.9445218317849,0,0,0,1,0,0,0,0,2,1,2,2.6826187615305384,4629.871332268831,1.0369699,0.9999999995,0.1367571604075268,0.050788801993132335,0.01845692,0.24999999996875,0.38773829018517175,True
6233,C083,2026-03-02,P410,Desk Lamp,2,47.5,3.0,7,3,1,0,142.5,4.966335035199676,23,285.7335320386174,520.8770317020384,0,0,0,0,0,0,0,0,0,-1,0,1.9006229356448032,4629.871332268831,0.41550338,0.0,0.04077504598314854,0.050788801993132335,0.004762004,0.0,0.016487630161603976,False
12335,C095,2026-03-02,P205,Running Shoes,4,81.6,5.0,1,3,1,0,408.0,6.013715156042802,15,1098.8864333913455,1396.6629769492731,0,0,0,0,0,0,1,0,1,-1,0,2.932933692384483,4629.871332268831,0.7314594,0.0,0.1674807979769993,0.050788801993132335,0.011724553,0.124999999984375,0.06787316289845521,False
9525,C080,2026-03-02,P777,Smartphone,1,718.7,3.0,7,3,1,0,2156.1000000000004,7.676520006000671,21,1708.3619047619047,1100.8145481761178,0,0,0,0,0,0,0,0,0,-1,2,2.264831867264031,4629.871332268831,0.84377706,0.0,0.08547802545169272,0.050788801993132335,0.014199636,0.0,0.026843870827663603,False
13598,C002,2026-03-02,P777,Smartphone,1,691.6,3.0,6,2,13,0,2074.8,7.638101900531189,23,6388.608820297222,14865.678596189144,0,0,0,0,0,0,1,0,1,1,1,3.782575894316183,4629.871332268831,5.65852,0.9999999995,0.2717658239913265,0.050788801993132335,0.12029947,0.124999999984375,0.4050164074449589,True
8192,C030,2026-03-02,P309,Coffee Maker,3,119.6,4.0,6,14,4,1,478.4,6.172535322000284,29,409.585649866673,537.3521404099826,0,0,0,0,0,0,0,1,3,-1,0,2.759292367126678,4629.871332268831,0.5448207,0.0,0.1461680735378146,0.050788801993132335,0.0076116994,0.374999999953125,0.11299368990750762,False
9098,C004,2026-03-02,P888,Headphones,1,196.4,2.0,7,1,3,0,392.8,5.975843166205025,22,244.95909090909092,157.06370760539573,0,0,0,0,0,0,0,0,0,-1,0,2.237346965717044,4629.871332268831,0.4214887,0.0,0.08210453050721828,0.050788801993132335,0.0048938994,0.0,0.024773311326493463,False
10642,C178,2026-03-02,P101,Wireless Mouse,1,25.0,3.0,1,15,15,0,75.0,4.330733340286331,37,1486.0330771932117,5156.92713126008,0,0,0,0,0,0,0,0,0,-1,0,3.9135779519099807,4629.871332268831,1.0069382,0.0,0.28784500762067,0.050788801993132335,0.017795129,0.0,0.06785659127497537,False
4582,C126,2026-03-02,P410,Desk Lamp,2,47.4,2.0,1,15,15,0,94.8,4.562262684976815,29,201.00344827586204,230.02299959966524,0,0,0,0,0,0,0,0,0,-1,0,2.915239704726315,4629.871332268831,0.74783826,0.0,0.16530903913659092,0.050788801993132335,0.012085485,0.0,0.042492951010236715,False
11332,C036,2026-03-02,P777,Smartphone,1,728.4,4.0,1,3,1,0,2913.6,7.977487868099597,15,1437.8733333333332,1338.25969691273,0,0,0,0,0,0,1,0,1,-1,2,2.1841622722141896,4629.871332268831,0.9171797,0.0,0.07557664484793805,0.050788801993132335,0.01581717,0.124999999984375,0.050106224723571645,False
9669,C191,2026-03-02,P512,Backpack,0,39.7,5.0,1,0,2,0,198.5,5.295814236329918,7,199.64285714285714,6.175990377490654,0,0,0,0,0,0,0,0,0,-1,0,2.8316854878952387,4629.871332268831,0.68352413,0.0,0.15505360025181672,0.050788801993132335,0.010668229,0.0,0.04022927476937195,False
12591,C059,2026-03-02,P309,Coffee Maker,3,124.0,4.0,7,14,4,0,496.0,6.208590026096629,7,485.7142857142857,14.336367342232439,0,0,0,0,0,0,0,0,0,-1,0,3.0514370014232695,4629.871332268831,0.6263495,0.0,0.18202588605972042,0.050788801993132335,0.0094083045,0.0,0.04543474318108352,False
10072,C007,2026-03-02,P101,Wireless Mouse,1,25.8,2.0,6,5,0,0,51.6,3.9627161197436642,7,52.771428571428565,1.4115172518892398,0,0,0,0,0,0,0,0,0,-1,0,2.485084546183447,4629.871332268831,0.73143166,0.0,0.11251182426561153,0.050788801993132335,0.011723941,0.0,0.031879276424029046,False
6798,C190,2026-03-02,P101,Wireless Mouse,1,25.0,5.0,6,3,1,1,125.0,4.836281906951478,23,433.83478260869566,421.355603012139,0,0,0,0,0,0,0,1,3,-1,0,2.0985406625300276,4629.871332268831,0.38808885,0.0,0.06506745430514158,0.050788801993132335,0.0041578854,0.374999999953125,0.09625549401370218,False
7072,C016,2026-03-02,P309,Coffee Maker,3,114.4,2.0,7,4,14,0,228.8,5.437209365414655,15,188.84,58.18596787149679,0,0,0,0,0,0,0,0,0,-1,0,2.5131562238935072,4629.871332268831,0.49892077,0.0,0.11595734007638898,0.050788801993132335,0.006600227,0.0,0.03179982239528946,False
13370,C152,2026-03-02,P777,Smartphone,1,688.5,4.0,7,5,0,0,2754.0,7.9211727215870145,7,2798.6857142857143,92.33467078281835,0,0,0,0,0,0,0,0,0,-1,2,3.0684393277981736,4629.871332268831,1.2302457,0.0,0.18411275044131514,0.050788801993132335,0.022716032,0.0,0.04784827537809966,False
11776,C190,2026-03-02,P410,Desk Lamp,2,47.2,3.0,0,0,2,0,141.60000000000002,4.960043507980195,23,433.83478260869566,421.355603012139,0,0,0,0,0,0,1,0,1,-1,0,1.9061265919346877,4629.871332268831,0.4480522,0.0,0.04145056438143386,0.050788801993132335,0.0054792645,0.124999999984375,0.041730322899508024,False
5468,C001,2026-03-02,P101,Wireless Mouse,1,27.2,1.0,7,0,2,0,27.2,3.339321977944068,30,304.63666666666666,258.0000019825359,0,0,0,0,0,0,0,0,0,-1,0,2.898135087485748,4629.871332268831,0.9187694,0.0,0.16320961958110955,0.050788801993132335,0.0158522,0.0,0.04263807419529693,False
6710,C114,2026-03-02,P512,Backpack,0,38.6,2.0,1,1,3,0,77.2,4.359269647551265,15,79.89333333333335,2.5844221975594643,0,0,0,0,0,0,0,0,0,-1,0,2.392600822450401,4629.871332268831,0.61360717,0.0,0.10116037831168533,0.050788801993132335,0.009127508,0.0,0.029219522218793557,False
6979,C092,2026-03-02,P512,Backpack,0,39.8,1.0,7,14,4,0,39.8,3.708682081410116,8,39.85,0.9242757782641038,0,0,0,0,0,0,0,0,0,-1,0,3.411491703271184,4629.871332268831,1.139365,0.0,0.22621897564898844,0.050788801993132335,0.020713342,0.0,0.05596911696808729,False
12702,C030,2026-03-02,P888,Headphones,1,194.9,1.0,7,1,3,0,194.9,5.277604324950495,29,409.585649866673,537.3521404099826,0,0,0,0,0,0,1,0,1,-1,0,2.4420040580885605,4629.871332268831,0.5681375,0.0,0.10722412809012624,0.050788801993132335,0.008125518,0.124999999984375,0.05528197370445079,False
7718,C159,2026-03-02,P410,Desk Lamp,2,46.0,4.0,6,4,14,0,184.0,5.220355825078325,14,191.46428571428572,10.259525190907084,0,0,0,0,0,0,0,0,0,-1,0,2.112214916647326,4629.871332268831,0.26832333,0.0,0.06674583132444081,0.050788801993132335,0.0015186789,0.0,0.02119528840030301,False
8369,C019,2026-03-02,P101,Wireless Mouse,1,26.4,1.0,7,0,2,0,26.4,3.3105430133940246,29,535.6413793103449,866.9597859009715,0,0,0,0,0,0,1,0,1,-1,0,2.8775890678284908,4629.871332268831,0.8968726,0.0,0.1606878025273232,0.050788801993132335,0.015369671,0.124999999984375,0.06706133165054456,False
8895,C042,2026-03-02,P512,Backpack,0,40.0,4.0,1,4,14,0,160.0,5.081404364984463,29,1154.0344827586207,1377.696984690616,0,0,0,0,0,0,0,0,0,-1,0,2.68357990462833,4629.871332268831,0.514333,0.0,0.13687513104590707,0.050788801993132335,0.006939858,0.0,0.03603432533100841,False
10928,C116,2026-03-02,P777,Smartphone,1,730.9,2.0,0,14,4,0,1461.8,7.288107686275226,53,743.3830188679245,743.453164873176,0,0,0,0,0,0,1,0,1,-1,2,4.014400884995196,4629.871332268831,1.5826589,0.0,0.3002200075626782,0.050788801993132335,0.030481966,0.124999999984375,0.09723461692650379,False
8093,C131,2026-03-02,P410,Desk Lamp,2,43.9,4.0,0,1,3,0,175.6,5.173887288169859,14,203.30714285714288,26.065050702652936,0,0,0,0,0,0,1,0,1,-1,0,1.9340522574801489,4629.871332268831,0.43883193,0.0,0.044878158669070155,0.050788801993132335,0.0052760825,0.124999999984375,0.04238536445861164,False
10953,C195,2026-03-03,P777,Smartphone,1,684.3,5.0,6,1,3,0,3421.5,8.138126557162604,21,1241.7761904761905,1624.7048463966498,1,0,0,0,0,0,1,0,1,-1,2,1.967568661836985,1130.0530098792806,0.70724654,0.0,0.048991959857750206,0.008650058927584105,0.011190988,0.124999999984375,0.037774549095924384,False
12444,C080,2026-03-03,P777,Smartphone,1,715.5,4.0,1,3,1,0,2862.0,7.959625305098115,21,1708.3619047619047,1100.8145481761178,1,0,0,0,0,0,0,0,0,-1,2,1.9207647448229672,1130.0530098792806,0.85409987,0.0,0.04324725027025303,0.008650058927584105,0.014427113,0.0,0.012111025895201548,False
10429,C105,2026-03-03,P309,Coffee Maker,3,117.6,5.0,6,1,3,0,588.0,6.3784261836515865,15,385.18666666666667,203.39322529336638,1,0,0,0,0,0,1,0,1,-1,0,2.3845836654017316,1130.0530098792806,0.34015116,0.0,0.10017635300140697,0.008650058927584105,0.003101509,0.124999999984375,0.04679800582506324,False
8378,C014,2026-03-03,P888,Headphones,1,204.3,3.0,0,3,1,0,612.9000000000001,6.419832048433451,7,607.5,11.01998185116477,1,0,0,0,0,0,0,0,0,-1,0,2.3996521490181384,1130.0530098792806,0.46074513,0.0,0.10202585765449594,0.008650058927584105,0.005758972,0.0,0.022566526179399634,False
13206,C010,2026-03-03,P205,Running Shoes,4,82.6,1.0,6,14,4,0,82.6,4.426043520090656,7,81.08571428571429,2.3118741109242746,1,0,0,0,0,0,0,0,0,-1,0,3.3010795058577997,1130.0530098792806,1.0871942,0.0,0.21266699005625844,0.008650058927584105,0.019563684,0.0,0.0467654595795191,False
7540,C030,2026-03-03,P205,Running Shoes,4,77.3,1.0,0,3,1,0,77.3,4.360547602996757,29,409.585649866673,537.3521404099826,1,0,0,0,0,0,1,0,1,-1,0,2.8634610339661943,1130.0530098792806,0.82733506,0.0,0.15895372861302004,0.008650058927584105,0.013837311,0.124999999984375,0.06016385127114628,False
5988,C034,2026-03-03,P101,Wireless Mouse,1,26.0,2.0,6,4,14,0,52.0,3.970291913552122,15,120.50666666666666,76.10756923748185,1,0,0,0,0,0,0,0,0,-1,0,2.208144910019717,1130.0530098792806,0.49942243,0.0,0.07852027217924927,0.008650058927584105,0.006611282,0.0,0.017993255575873387,False
5705,C189,2026-03-03,P101,Wireless Mouse,1,26.4,4.0,0,3,1,0,105.6,4.669083511731744,44,258.8699385257898,819.0087298497457,1,0,0,0,0,0,0,0,0,-1,0,2.8507010347190636,1130.0530098792806,0.6750502,0.0,0.157387567174235,0.008650058927584105,0.0104814945,0.0,0.03434724646909988,False
13375,C178,2026-03-03,P777,Smartphone,1,701.4,3.0,6,15,15,0,2104.2,7.652165753479624,37,1486.0330771932117,5156.92713126008,1,0,0,0,0,0,0,0,0,1,2,3.41169760735667,1130.0530098792806,1.3328412,0.9999999995,0.22624424830242135,0.008650058927584105,0.024976872,0.0,0.350292889322043,True
4594,C132,2026-03-03,P777,Smartphone,1,724.7,4.0,0,1,3,1,2898.8,7.9723970480790936,8,7541.469902105499,13351.300902739733,1,0,0,0,0,0,0,1,3,1,1,4.545670346879189,1130.0530098792806,6.377398,0.9999999995,0.365427985141037,0.008650058927584105,0.13614099,0.374999999953125,0.46980425491711175,True
8497,C159,2026-03-03,P512,Backpack,0,38.1,5.0,7,5,0,0,190.5,5.254887808620701,14,191.46428571428572,10.259525190907084,1,0,0,0,0,0,1,0,1,-1,0,2.6155939051933172,1130.0530098792806,0.48803118,0.0,0.12853053410431087,0.008650058927584105,0.0063602594,0.124999999984375,0.052957654586069006,False
10096,C090,2026-03-03,P512,Backpack,0,38.7,5.0,0,3,1,0,193.5,5.270432163058501,21,146.6238095238095,50.94442957539032,1,0,0,0,0,0,1,0,1,-1,0,2.4283787213778747,1130.0530098792806,0.50045764,0.0,0.10555175518998391,0.008650058927584105,0.0066340948,0.124999999984375,0.0484029740868651,False
